neg	is up really early. I couldn't sleep because the big egg-sized mosquito bites REALLY hurt. Nothing is helping against them so far. 
neg	should be on the lake right now! not work 
neg	@edelr doubt it it's a sturday night  not good
neg	@unahealy  I'm sorry to hear that you have to miss it 
neg	Photo: liveincolor: I miss them.  http://tumblr.com/xdw1xgxhq
pos	China Blocks Twitter - Let your people express themselves  and you will rule the world - Imagine how many more followers we could have 
pos	@AlexAllTimeLow Aww Thanks. I love you too 
pos	@jacjackjackie got stuck at @kristynanny s boob and at the same time my butt got stuck to @jacjackjackie what a mess ahahaha 
neg	so jealous im not going to see take that in hamden 
neg	@ogberry aww night  sorry for going spazz mode daddy lol
neg	Nooooooooo. The automatic loveletter acoustic show is when im out of town. Soooooo saddening. 
neg	ate bean and cheese dip and tacos for dinner... sleeping next to steve will be stinky 
pos	bout to take a shower &amp; go enjoy this beautiful day 
pos	Getting ready to listen to @lizstrauss - she's an amazing blogger!! I've followed her for a long time  #wcchicago
pos	school time!! and i actually styled my hair cute today  hahah. later twitters.
neg	@rezasalleh I am not sure if I can bring myself back to SG 
pos	come to channel a minute and ill show u  #jtv http://justin.tv/scotsmanstuart
neg	@nileyxlove Thank you  &amp; oohh  i think he's just gotten to the breaking point of all the hate made towards him and AHH, one more week ,.
pos	@fivetosucceed Yeah man, we didn't eat dinner?!? @wcindyu feed me though... Thanks Cindy! 
pos	@TdMPhotography Oh sorry would have replied earlier BUT was flickin thru my wonderful new book of ideas 
neg	@BondServantLZ i can't 
pos	heyy, i made a video for @householdhacker 's video contest so you should check it out and rate it five stars    http://tiny.cc/cn2Dx
neg	must find hair salon too hungover to do own hair 
pos	I'm not crazy bout the noun (twitter) but I can work with the verb (tweet). So I'm ready to do the dayum thang! 
neg	Two hours til church (: And I have to go now 
neg	thinking that the iTunes update may be an overnight job... I hate being without my phone for this long!! 
pos	currently waitiinq for daddy kaLii to briinq me sum food 
pos	@PhilsLion i love how cute your post are! nom 
neg	ate wayy too much  
pos	uploaded a video on youtube  x
pos	and we got married 
pos	@mharialaine Did u received my message to u on FS already? 
pos	Long distance date with the boyfriend was nice  finishing titanic then sleeping, I hope I don't have bad dreams
pos	@kutiestacy aww, Happy 21st Girl !! 
neg	@actiontec ever since i put security pws on my homeplug av system, it wont create a link   heeelp
pos	have no idea what twitter is? 
neg	i feel like im high lol allergies are kicking my butt right now feel so drowsy.. someone please help 
neg	@_idioteque Exams suck  I handed 1st piece of MRes work in on Fri. Not got anything to hand in until Sept now, then diss Sept after that!
pos	friends threw me a bday party kinda thing  i was surprised and it was nice of them
neg	@goehringer saw your post   get an IV w/saline and oxygen... Works better than drugs! Trust me, I've been there.
neg	@anntoni no   didn't c that one
neg	@thecreativeone ah  lucky i really wanted to see it but oh well i can wait to buy it or rent
pos	@alanodea Cool, not sure if you've seen them before but: feedbackarmy.com and usertesting.com are awesome 
neg	@gweNDlamb u also need to stop being mean to ur fiance 
neg	No nice dreams about TV presenters last night  But I do recall a big ship &amp; a lightbulb that had neon pink fish inside it. Very strange.
pos	@eeshkapeesh and back to you my darling 
neg	@TenaciousTay  When it rains it pours, I guess. However, you're still awesome.
neg	training is silly when its cold 
neg	haircut isnt short enough, poop! 
pos	new project is in progress 
pos	lunch with friends 
pos	@lostcheerio Way to go!! Keep it up!! 
neg	My New Moon background wnt show  and my Miley display pic wnt work 
pos	@LostMarilyn Aw, sorry you haven't been sleeping well either. Awesome--looking forward to your questions! 
neg	Happy birthday daddy, life sure is a bit gloomy without you here. I miss you so much. 
neg	@paulzonca yah, thats how much of my lsl goes 
pos	SOOO tired. going to get to bed soon. night night ya'll 
neg	@tado It says 2pos months in the letter I got. 
pos	@gorjess87 That will be my ONLY exception 
pos	I'm checking out TweetDeck!  Tried Twhirl, but already see the power, customization, and functionality here... 
neg	It´s saturday and I´m cleaning all flat 
neg	at work 
neg	@MCJulianMC i miss you 
pos	Mothers Day today in Sweden. Love you mum! 
pos	@bobui Thanks, you too 
neg	Five minutes into this movie and im already crying. 
pos	I love Facebook 1.6. 
neg	nothing to do 
pos	@celticfish I'd be passed out too if I were her haha! 
pos	ready to hit the sheets. work 9-pos tmrw. then shopping!!!!!  night, peace tweets.
neg	@Jonasbrothers pshhhht! it should be AUSTRALIA HERE WE COME! 
neg	Badtrip. Cra ung pc n my tweetdeck  lht ng files ko andun  d mkpgsoundtrip d mknuod ng vids. d mktingn ng pics. lht WALA NA!!! (
pos	@PrayersOnline Good post, though I happen to LOVE spiders and think they are cute 
pos	@AlfredEdmondJr Lift, 1-2-3, TWEET, Press 1-2-3, TWEET, Squat 1-2-3, TWEET. 
pos	@JusNcredible1neg6 he's dope!! In my opinion he shud be in the limelight rather than drake...don't judge me 
neg	@amandapalmer very sorry about the kidney infection, i've had one once it was very painful the first couple days. but it gets better 
pos	@pinktank1 dina is far too powerful to need such tools 
pos	Good morning ; slept almost 12 hours ; having great time with family this weekend 
pos	@trishababycakes McFly's awesome music that Tom and your deary mostly compose, Mrs. Jones.  
neg	Hubby has such a tight scedule for us during easter vaca that its stressing me out... 8 visits all over Denmark in 6 days 
pos	@beardedbrain http://twitpic.com/5negpas - u my man!!! it actually does look pretty nice!! now find urself a girl and get married!! 
pos	@JillyCL dear Jilly it's a fantastic tune, reminds me of summer, sardines and Alfama - I'm so glad you're learning Portuguese  um beijinho
neg	I forgot my dayquil 
pos	@DavidTsirekas Absolutely! btw, just bought a pressure cooker, I am a convert! So quick and easy...and yummy! 
neg	If u came to visit, u would have to eat a 5 dollar meal: hamburger, beans, chips, ice cream. Yea, not a rip off at all 
neg	hate not saying goodbye to party guests but i fell asleep! i feel bad 
neg	@nickshepard wow that is very funny but i laughed and looked around to notice that i cannot enjoy that joke with anyone here 
pos	OMGOSH ALL TIME LOW ON MONDAY AFTERNOOON MADDY THANKYOU I LOVE YOU! LIANA WE MUST ATTEND! 
pos	@howtobehuge you're 275 pounds of muscle? wow...hawt!  how are you doing today, dustin?
pos	@JeffWalker Let's see, we have pos bathrooms in the house, so, pos books going at all times. 
neg	@CarpathiaB Thanks!  Me too!  @naukhel It was one of the worst feelings in the world.  
pos	Morning, having some friends over today. I hope we dont get attacked by the You-know-who's. I've been out of their site for a while. 
pos	off to my auntie's to chill in the sun. 
neg	@MTcoffinz I wish I had HBO--I can't watch any of those shows 
pos	@zappos Congrats, happy 1negth anniversary 
pos	soooooo tired. love days like this 
pos	@BBJlo no clue! Here's to hoping tho! 
neg	@Splantiago why not?!!!!   (and I sai &quot;maybe&quot;) I need to get out of my house!
neg	http://twitpic.com/poswz1i - cristal pos crystal LOL... bein mad corny cause i miss her  HAPPY MOTHERS DAY
pos	Taking our lab babies to the lake  it's a gorgeous day!
pos	Made it to DC after nearly missing the bus. I ran so fast to make it I tripped &amp; ate pavement. Made some strangers on the street laugh 
pos	He told me he's not &quot;crazy&quot;...just &quot;creatively retarded&quot; (lol) or something to that effect...shouts out to my Baloney Face  who else  ...
neg	tried to take a pic on ubertwitter and now that shit is frozen. 
neg	@kirstiealley way. She had a root canal.  Feel better!
pos	@futuredirected  It's absolutely your right!    (and a well-deserved one! But at least I'm upfront about my email suck-ness, right?)  
pos	@Karen23neg683 I felt very mean about not letting you win last night, so I've overturned my decision and you are indeed RPS Twitter Champ 
pos	with Amanda   confused about so many things...horrible week! So glad its over 
neg	http://twitpic.com/6s6y2 - Is blue better?  I think I'm not getting either.  MOA shopping is so much better!!  
neg	I am in a sea of people at the festival. Soo crowded. I wish I could use twitpic to show you 
pos	@shelbyparkin ... &amp; careful you don't get ice cream in your homework my spelling challenged daughter 
neg	I'm going to miss grandma the most 
pos	@iKrissi yeah, they do that to me too.  #boobsftw
pos	@jennettemccurdy poor u, but i got up waaaaay earlier 
pos	@joshtastic1 peachy keen.thanx stop bullying @nuttychris thats @nessie111 &amp; @ComedyQueen job as his twitter sisters.lol haha 
neg	!@#$ tomorrow's Monday 
pos	But MAN is it a BEAUTIFUL morning in Palo Alto! 
pos	Ah! I cant wait to see Morgan and Maddie! Havent seen those two in forever!! 
pos	On my way to @barbiebrittiana &amp; @sexymency house for Cuddle Buddy time 
pos	Pampering myself before I have to suffer(kinda!) for the next few days.     
pos	 My new wallpaper is LxLight based! From Deathnote if you didn't know.... &gt;.&lt;&quot;
pos	Denny's in the morning in DT. Miss this place 
neg	@DonnieWahlberg I tried to order some @b_club stuff but everything was sold out. 
neg	jinxed em.   gave up a run the second i started watching 
neg	Ugh. Wish i had some cheezits.  lawls
pos	@BeautifulSoul_ I think I heard that song.. but I don't know the title..! Cud u plz tell me? 
neg	Its raining  Hardly anyone is on the streets damn ! Me and my familie gonna go on a covered wagon journey today.
neg	wow.. that's awkward. I stick my hand down my shirt to fix my boob and @fudgesickle17 's step dad walks out and sees me. 
pos	scared about this laker game....... damn they better win 
neg	@circustae Why you unfollow me? Am I boring u? 
pos	http://twitpic.com/6e2g7 - Patrick &amp; Anna whale watching near the Channel Islands, CA. Windy, sunny, shaky, salty! 
neg	Well im not going anywhere soon. Looks alike i have a flat tire  Pretty dumb that the vehicle doesnt come with a &quot;Spare Tire&quot;
pos	�rbol is becoming my second favorite band 
pos	@amber_benson  The dinner parties I go to tend to not have any wine left at the end of the night. 
pos	just went and saw a crash near my house.... the car flipped, very unfortunate, uploading youtube video in a lil bit 
neg	Up on Saturday  http://myloc.me/posCuK
pos	@Maxii @CappyLust Already picked out a name. Thanks anyway 
neg	is saddned that the new series of top gear is starting tonight and i will b in the shit hole 
neg	@UrbaneGorilla what's wrong with TN? Yes sad. 
neg	cant wait for the weekend ... DJin in Estonia with the Bunty..... not looking forward to the 6am flight on Friday though 
pos	@inrsoul Ur office is the bomb man!  CURRY TIME! http://bit.ly/1qeV5S   LITTLE INDIA!
pos	@candiesandmusic @XGraceStAcKX Oh I just googled them, they're like the Jonas bros lol... I'll catch up soon 
pos	@TonyTime Oh... yeah... forgot about him. I'm really not familiar with their music though. You'll have to school me. 
neg	@Mychal_Smith I don't know!!! I don't have a good excuse for this one ... 
pos	G'morning twitter. It's 6:3neg again. I didn't sleep much last night. Taking Kevin to his AP exam, than coming home for a nap. 
neg	just seen people slaggin me off on bebo 
neg	Misses her carpool buddy  2 hrs alone in traffic is no fun alone...
pos	@bobinamusic as whom ? 
pos	@DaveHamilton Most welcome. They were tearing it up, too. 
pos	Super busy all day today. moved mom in. 2 blocks is the best distance to have in between us.  good night and god bless
neg	visas...flights...accommodation.. &gt;&lt; thought my role playing coursework was over..  more to do.. Prepping at the mo
neg	Time to get iPhone OS 3.neg, but I gotta update iTunes first 
pos	QWebView одлично �?редено. 
pos	Working #SonsOfAnarchy tomorrow. I've never seen the show before but I can only assume what it's about. Had fun at #Glee today 
neg	@TheFatBoys Where are the FatLibs? 
pos	@haylieofficial haylie, that is so cute 
pos	meeting and meetings in hong kong, long day, blackberry acting crazy but manage to find 2neg min for foot massage 
neg	@landoncassill Shoot man, I have so many friends I don't even notice that stuff...I think I only have 5negneg friends 
pos	&quot;one by one we're stealin the stage. here we come so GET OUT OF OUR WAY!&quot; 
neg	@Anhzie i agree 
pos	weekened chores! love being home 
pos	@Paulpb Sorry for delay, and yes, that video was most entertaining 
pos	@grumpybadger, i am jealous. 
pos	Good Morning Mothers    My Back Hurts Today. Couldnt Sleep in
pos	Current Track: Dead End Countdown by The New Cities via @999VirginRadio I love this song  If you haven't heard it, check it out!
neg	@victorvitug where did you guys ate last night? sorry wasnt able to text back asap, was super busy with the meeting. 
pos	@Axis2pos yeap i think it is,I was laughing for I while 
pos	is cooking Nigella's Gammon with jersey royals and salad 
neg	I gave it a few to be sure, but it totally sucks. Apple keyboard keys are much mushier now then the one I bought in Feb. Mediocre at best 
pos	Yay ethan is here now... Woop woop soo happy.. Congrats to my girl liz n her hubby mike 
pos	signing in for day shift 
neg	The theory we're working on now is that the tendon has come away from the pattelar, and if that's the case, I will need surgery 
pos	@nileylovestory blahh. just needed a rannt xD i supported ya, keep on supportin' niley 
pos	@sidhe77 Have fun! Live in the now! 
pos	@subzero77 Hello, I'm very well thanks  you?
neg	I hate that I'm going to be at work all day and the rest of my house is off 
neg	@EmmaATLx I don't even have that. All I have is my phone and my music. 
pos	@lomantik im going to hang out with paul at maroubra his place. 2 weeks of freedom!!! Yeahhhhh 
neg	Hmmm Shazam geotags your identified tracks but doesn't tweet them? Lamesauce. 
pos	finding a lot of Taylor Swift songs i've never heard before... beautiful songs... 
neg	@tath @lid_ acho que minha pupe morreu 
pos	Don't you just love having peace and quiet at lunch time 
pos	@MaliciousBeMoi AHHHHH ! you have this shit too ! 
pos	Long day but productive!!! 
neg	Good morning, sunshine!  It's finally a beautiful day in Chicago! Too bad I have to work on a paper all day... 
neg	@autism_hub sad about that pos yr old 
pos	@KushMoney Kushmoney thanks for adding me. Nice picture btw 
neg	anyone taking bets on how bad the US gets beat by Brazil today? #USMNT VERY frustrated with the way our boys are playing lately... 
pos	Wow, I didn't realize how long it had been since I regularly read S*P until I saw @choochoobear's new cast pg. Lots of catching up to do. 
pos	@HarryHarley I agree. Joe Montegna or whatever his name is just doesn't fit for me. But I watch anyway. 
neg	Freshly baked oatmeal chocolate chip cookies are good, but don't replace my SO 
pos	Drenched in water from the city rain. Now I feel like smiling 
pos	@its_me_Miss_B don�t ask me, chirstopher is climbing next to me on a daily bases. lol maybe patience? or comforting her with some Jordan? 
neg	I'm craving for a boost juice. But I have a sore throat 
pos	Dancing around and cleaning my room in my undies  hahaahahahahha
neg	i totally want to see the queers this friday and have no one to go with  wanna go to a show?
pos	@regdominguez - Shucks! Haha! Mahilig ako tumingin ng mga memory cards, etc. If I see a cheap posgb SD (tama ba?), I can get for you. 
neg	never will the backing up of the iphone take so long  
pos	@MyArmyWifeLife - they are on asile 5 of ur local grocery store  xoxo
pos	@minorityx oh ok sweet. have fun!! 
neg	@CocaBeenSlinky Searched the other week, could only find 5 mins stuff on youtube 
pos	@GodfellowMIA whats up lil bro you good?? been a while but I am still here looking out 
neg	@oaboa did you mean  or 
neg	@ShuffleArt @paddytan roger said ishop closing cos i asked for too many freebies 
pos	@yslanrulz thanks  lots of new videos coming out soon!
pos	@twittbunny aşa arată pimp-bunnies from space 
pos	beeen a lazzzzybum with a cuppa and waking up in vegas playing  weathers niceeeeeeeee
pos	today should be &quot;livejournal day&quot;. i haven't updated in weeks. to think i'd really stop procrastinating. hahaha 
neg	Mind That Bird - soooo close!  Hey winning the Derby is enough!
neg	@RiniGrandViper AGH I MISS YOU TOO. 
neg	The auction was fun enough. Glad i'm home though. Sad that Cody hasn't called me.  Oh well off to bed or maybe a movie first.
neg	http://twitpic.com/6bbmb - had to evacuate due to a false fire alarm. This is the third time since I moved in here! 
neg	I want this guy soo badly 
pos	@maynaseric  well Ill do what I can to help you out brother - your blog is well done, way to keep on top of social topics 
pos	@maths_teacher  Morning Liz! Hope you are in for a wonderful weekend 
pos	At the bee's with the bird 
neg	@mitchelmusso I would Come but im in england 
pos	FFS!!!! Sat 2 exams today and my train home has been cancelled !! :@ meanwhile @ddaly9 is going walks in the countryside ! TGIF 
pos	@tommcfly Do you like michael jackson??? is that why you covered 'black or white', something like that   xoxox
neg	I'm so sleepy  but i can't sleep! I have to watch my teleseryessss
pos	@Anushaaa That's some lovely stuff. Why not share on the mailing list! 
pos	Mariana ~ Photography by Cassone's May 2negneg9 Feature http://bit.ly/E2bjm  - Thanks so much 
pos	soo i went to maxs and kristen quimpo a.k.a. porkchop  was the first person to see my haircut besides family :] hahaha we say eachother ;P
neg	@DaveDeRoo hardly :/ some of my furniture is being shipped from who knows where and is backordered  I may cancel and shop local.
pos	@koist My head is super duper fine... I feel a bit tired, but I'm great   Yep they make me sick too, jail's too good for them.
neg	right have to hand computer back to husband if I want the telly.    I might go on my phone in the ad breaks.  Laters! xx
pos	Listening Demi, 3neg seconds to mars, britney and demi... 
pos	Strange when people walk by and ask if I'm the golfer. Kept checking 2 see if I had a sign. Found out I got a shout out from Pastor Chris 
neg	@GummyBearBoy i do not i did call u i swear  and u cant even call me back meanie
pos	@stevienixed Tell you what?? 
pos	@_missfabulous_ doing good love..got my mind a bit in order,and am ready to kick this DELL's ass..she does not wanna co-op with me LoL 
pos	My new Color Efex Pro software arrived yesterday ... HOLY COW! A new dimension entirely! Opens up many new and exciting possibilities!  
pos	today I've got b-day  yay I wish, that some celebrities wish me happy b-day xP haa xD it'll never happen ...
pos	Waking up Sunday morning in F-burg, enjoying a coffee before I set out on a run. PERFECT weather! Little sore from the ride yesterday 
pos	@princeOmar oh come on! Babyboy can be anybody's nick name! So chill out!  Lol @wordliife thanks pos Da info.  lol
pos	@exotkprncss hi 
pos	I love my English teacher now. She cleared me for exempting my exam. 
pos	Golf tourney today in baker. Wish me luck. 
neg	@BeautiifuLGirL they always say it doesn't work 
neg	@NeonBlueTornado AHHA . i kinda... hate the movie... sorry  but i like the books more.wow my mom found me asleep on the floor justnow ROFL
pos	Got my grades for spring semester and I'm happy to say that I officially have a pos.neg for the entire year, HELL YEAH  *does a little dance*
pos	@CindiCupcaking headin' east - Boston 
neg	How heroes must work: sylar must become evil  and elle must die which will spur such evil.
pos	@jennybent wish you were coming to Austin!   Guess we will have to listen to more of Chuck's bad jokes   
pos	@lalamana @souljaboytellem maybe coz of hight hill. Tc 
pos	Belanja Kaos itu gampang! www.kaoskita.com T-shirt shopping just a few clicks away. 
pos	Glad you enjoed it !  @SteveD3  @mbowman38neg7 Star Trek ruled. Didn't see it in IMAX, but I loved it. Taking the kids next weekend.
neg	@MoreSynthPlease  get betterrrrr!!!!! we have a date.
neg	No one uses Twitter anymore. This makes me very sad.  I don't want to go back to Facebook.
pos	Oh lord yes! mom brought... Cookies!!! Chocolate chip!! Happy day! 
neg	i didn't clean...i over-twittered instead 
neg	@Evil_Sorceress Tehe enjoy your drink ;oD Yum@ chips! Would love some! But too fattening for me  lol I told u my german was crap lol x
neg	@SittingOnPretty awwww iWanna gooooo iDnt have a way tho.! 
pos	@momtoostressed  Good morning! How are you?!
neg	@perfect_nutter DICIEMBRE! ush es q los diciembres voy a ver a mi má a California  so, dont think so... buu BUT BRING ME SOMETHING! jajaja
neg	miserably home with the flu   
pos	@nydreamgirl awww bendito. He must have felt intimidated with the uber flyness u execute 
neg	@ElizaPatricia Girl, I'm missing you like a sky without clouds. I'm all empty and blue. 
neg	straightened hair and now i am bored 
neg	Going to bed to get my 8 hour sleep, have to be fit for painting the house and acctually running som K's! I hate going to bed so early! 
neg	Can't believe how fast the time is going. Only a week left. 
pos	@Jennifalconer a spoon full of gin helps the tonic go down 
pos	night guys! love you all because you show you care by following me  !
neg	@lorenhakeney do you hate @notalentrocks lory? 
pos	i got my wish  and my throat is killing me. sore throats are the worssst.
neg	@officialmgnfox so sorry to hear about your cat  it must be horrible. Hope your ok x
neg	@simonplotkin Oh mate, that is genuinely awful 
pos	@JocelynHWOOD I'm finally listening to Chroma! I absolutely love the singer's voice. Perfectly pitched 
neg	@789Gathering That's too expensive 
neg	@NRay7882 why! its fun hehehe aaah i wish i could pass today 
pos	eating peanut butter crunch and watching Nacho Libre. This is my first time watching it. I know behind on the times! 
pos	@GazDenA Haha - thanks man. Most of the filthy punk i listen to seems to be missing though... Studio tonight 
neg	I guess this recession is real.  Freight for my truck driving husband is either &quot;feast or famine.&quot;  Definitely in a famine this month 
neg	Manual laundry time. EXHAUSTING! (And a sister who doesn't care) Washing machine? Later. -_-lll My hands are hurting 
neg	I am so over looking for houses...I feel like its never going to end   
neg	@jo_whit Boooo! Although I'm at work too. 
neg	Oh goody, needle today 
pos	HEY DEBBY  @theDebbyRyan
neg	- @BruceBrownNC I was waiting to see the baby before we named him, but never did 
pos	@questmcody Wooooow Quest! I havent seen u since 'negpos! I'ma check Made out online since I cant catch it rt now. Congrats sir 
pos	Day off  What to do???Hmmmmm
neg	I really need some allergy medicine. Just KINDA bad 
pos	@MsV1959 everything just clicked today, somehow and the cool weather helped.  Right Here, Right Now was my mantra.  Felt in the zone  
neg	mole biopsy thursday afternoon...im so nervous 
neg	My daughter went out to eat and ended up getting sick to her stomach.  I hope it isn't anything serious. 
neg	@guyoseary wish i could have gone that night  but going the sunday instead!!! CANNOT WAIT 
pos	@kellymseowva Hi, Kelly. Looks like I missed you. How are you? Remembering to breathe?  
pos	@yaelyraz hi!  i love your new single AYT, with Gary V.  And i'm a fan of your band 
neg	@aaronrothe http://twitpic.com/6pbhs - in that tiny bag  cruel.
pos	@LaTati Good Wife but CUAIMA , I wanna know what Pablo is thinking 
pos	19 days! plans got changed not at my dads for the week. i get to see my grandma this weekend 
neg	@LaurenHawks i thought you were supposed to ask her about me too? 
pos	@MicheleCatahay i'd prefer &quot;observationally insightful&quot;, but call it as you see it.  my ice cream's just too fancy tonight.  
pos	@amyshell gotcha 
neg	@alannastar haha I'm one of those people  I have a neg9 lancer the smoke would destroy the interior 
neg	@Lora1967 I tried believe me!!! But my father forced me to pack up everything so.... No choice 
pos	@willcritchlow you can catch lunch with the eMetrics folks - we'll qall be back in session 
pos	@Futureandbeyond ever say it to no one if i aint mean it  he was the first one i ever said dat 2 it sucd up he  worthless n its done now 
pos	back in the twitterverse after painful twitpocalypse experiences - iPhone still fekd though 
pos	loves her best friend. We dance like we are retarded. Laugh like we are freaks. Sing like we are on drugs. But hey! We're having fun! 
pos	Is really tired from sorting books. ) So... much... books! Yeah. New haircut!!  
pos	@biggame2175 3negneg pounds was pos years ago..James!! I finally know ur name sweetie 
pos	@maxbaumann because im mike rann i suck for 5neg bucks a warm meal 
pos	Ah thankgoodnees got the code he said it should be working within 2pos hours  
pos	@rafaelboo Just followed you btw. Now that I found you  HUGS
neg	i feel left out because the storm decided to miss morgantown 
pos	@Jeff_isChill Awww. Come bring me one! 
pos	@mileycyrus http://twitpic.com/6shtr - B-E-A-U-T-I-F-U-L  you look so young, and your makeup is flawless.
neg	got her purse and iphone stolen last night 
neg	@LilithHecate 
pos	Just laying around with Lacy watching movies. Nothing better than this 
neg	@ZoeyCaruso what do you want? F u! Haha jk.. Come over I'm bored! 
neg	Here at sunfest making our rounds and there's no one here 
neg	@kmichael_photog I miss being mean to you. 
pos	@andrewbowlin try rolling out the other side of the bed  See if that helps...
pos	Just got the Nashville IHOP staff to hit the Dougie with me and Mayne. What a fucking night 
neg	@DEC66 Sadly not brass and mahogany, but that's a nice thought! Steampunk'd NAS!!  It's Chinese. 
neg	Gaaaaaaaaaah I hate finals... 
neg	Studying Financial Accounting &amp; Innovation Management.. That's basically all I'll do this week 
neg	Worried about NSO Birth Certificate application  There are 3 things that MIGHT go wrong...
pos	@cwtsh Yey!!! hufen ia! I love that!  Thanks Cat! *throws yorkie ice cream to Cat to say thanks and good luck*
neg	Dad makes such a fuss of eg booking train tickets online. Says it's generational but can't say how devs could make the experience better. 
pos	sittin at my mates house 
neg	next problem - - - NO HANGING SPACE LEFT 
neg	Well thats me for the day, watching Panthers tonight beat the Saints (fingers crossed) cause there are no QLD teams playing this round 
pos	watching the vid about google wave...cool 
neg	@softthistle *hug* 
pos	@philsheard Thanks for the tip. Now, if only I could reach a score of 1negneg!  #flightcontrol
neg	@jessehlopez12 Not yet...hopefully an app will come out for it...considering you can't even record video 
neg	Just dropped off Carm @ the airport. Bleh, I'm not good at goodbyes. What a way to start the day 
pos	@katedohe How's the newly arrived furniture? 
pos	@shaunjumpnow i think its illiegal... but you know lol 
pos	&quot;Big &amp; Rich - Between Raising Hell and Amazing Grace&quot;  The story of my life  ♫ http://blip.fm/~7hdp9
pos	@godfatherobie Yeah I saw that, cool. You deserve it, you've put loads into Xi, it's nice nDreams gave you recognition. 
pos	-is freezing- winter is tomorrow. MAYBE THATS WHY. Gosh. Oh I'm so pumped for the 3negstm summit in Sydney! AHHHH!  
neg	Im sooo bored  i've been striped of my computer prevliges 
pos	only 3 days to go this week...wow 
pos	1v1negneg tonight  real fun you should try it even though you can't win anything.
neg	@Ashcoates  my tickets av been disptched on 29th.. but not arrived at work.. it wasnt a good idea 2get them sent ot work was it? OH NO!!!
pos	if i remember not to lean forward too far i should be ok  luckily the guys are either with someone or know chris'll kill em if they look
neg	God I rock at cross-checking data, references, and citations.  Too bad doing that doesn't make 1negnegk a year 
pos	@MissKellyO you tell the little Twat!  X
pos	Off to bed.  Tired of thinking and typing.    Have a great week!
pos	Youhou jsui en premiere page sur blogasty 
pos	Goingg To School, Damn 
pos	@jermayn I wouldn't be able to handle that situation well. 
pos	moving day here at the day job-my packing's all done, just working until quittin' time in two hours. 
neg	At parental home for a flying visit. Little sister being her usual self, not making me feel welcome  families = difficult.
pos	yay for waking up late 
pos	had some fun at the one dollar bookstore 
pos	@zey_rochelle Ok lil sis,I got you. Im gonna put a rush on it just pos u Lutfen gel,cok sevinirim 
neg	Damn!! There was a bird sitting on the windowsill right next to me - by the time I'd grabbed the camera it was gone 
pos	@drewryanscott Awww that's so sweet  Wish you could see yourz 2 
neg	@eeUS We were thinking Friday, but now that we're opening up the Summit that morning, I think we're out of luck! 
neg	@babyjew HEY ily 
pos	@bayushi_akai Hmm.... tempting offer, but no 
pos	@thraeryn thanks! 
neg	ironing  and sippin this mojito 
neg	1neg min break almost doneee. Its been so busy today. I don't even wanna think how busy tomorrow will be 
neg	@emilycpetrie i miss your face. a lot. 
neg	cant read new moon for 27 days as i'm getting it for a birthday present  not happy
pos	Heyy they blastin big pun...this shit is takin me back, and I'm lovin it!!! Its such a all around happy day. 
neg	@emzii_jayne Not much really, boredddddddddd  you?
neg	i was kidding! lets not really!!! hahaa im jst bored 
neg	Would you say &quot;hello&quot; 2 me for the 1st time?? Huuu 
pos	getting pretty excited for vacay!!! Heading to Tybee Island EARLY Friday morning until the 28th. what-what! 
pos	is so hyped for what these next two months have in store for me  prom, graduation, 18th bday, beach week, greece!!! perfect summer
neg	@magnichic it's almost overrrr... when they introduce a new town the season is always so shortt 
neg	Heading back home  It was short but  it was lots of fun!
neg	I hope the tornado doesn't come visit me tonight...  
pos	Sittin out the back catching some ray's 
pos	everyone should add @pwndiabetes they are the best  totally awesome
pos	@WilliamOrbit I would be very interested to hear the fashion and music talk... will you transcribe it or post to your blog? 
pos	voting got the mtv movie awards -  just voted for anna faris as the best comedic performance 
pos	@KevinRuddPM glad to know it's you, boss. 
neg	@garbetjie Guess you figured out why I'm bleak when you got my sms earlier. Kels can't come to my 21st so she can't say her speech. 
pos	@room21pos I have many free suggestions.  Will compile and send to you soon.  Bday video is screaming for my attention right now 
pos	Cats are dumb, I almost ran over and cat, slamed on breaks and started having a panic attack ugh... ima shower &amp; then true blood 
pos	@canoejohn wow was totally in a trance there 
neg	@SNRKing2 I'm gonna go with too late in regards to not injuring myself this early...  
neg	everyone is in sheaps meadow but meeee 
neg	When my job says jump I jump...they own my life...they pay the bills &amp; mortgage...I'm their bitch  can't wait to get my masters
neg	Needs my 36neg back ..my life is beginning to loose all meaning 
neg	got a blog you guys might check out its called www.jely.blogg.no and it on norwaigen 
pos	My own Twitters just hatched in my back yard   http://twitpic.com/6p5hv
neg	@hesaidwho omg I shouldn't have clicked on that 
neg	Just finished a mountain of ironing and now feeling hot hot hot!!!! 
pos	@SimplyLetii yeah but ohwell we have august to meet her 
pos	@breagrant use parchment! a tad bit more expensive but theyre reusable beyond all knowledge 
pos	@CodeN1Njpos Do you got any of that ICY HOT rub? or Tiger Balm? who knows if it would even do anything...Hope it gets better for ya 
pos	@BOGEY117 Yeah it is! Thx. 
pos	Ugh. Same issue on 1neg.6 with do_sqlite3 as I had with nokogiri. Seems I'm pioneering here 
pos	*sigh (the blissful sort).. best summer-y sort of day all round!... 
pos	@UrmiRaj1pos thanks, i'm going to do just that. will see how it goes. 
neg	@Lady_Lynn @deanna_raquel ahh man  ok if y'all end up doin sumthin else let me kno so I can meet y'all 2 see wht yal gone do..
pos	Come In With The Rain -TSwift 
